,country,plane_transport,content,weight,S1,S2,S3,alarm
8810,China,0,tiles,85.02798274666551,0,0,1,0
8811,Russia,1,wood,62.716191202685486,0,0,0,0
8812,France,0,wood,98.76837343077185,0,1,1,1
8813,China,1,wood,42.10326841089582,0,0,1,1
8814,Russia,0,tiles,69.9900315723315,0,1,0,0
8815,Russia,1,tiles,83.54752664814269,1,0,0,0
8816,Russia,1,tiles,54.56044864506766,0,0,1,1
8817,Russia,1,banana,48.3487082893841,0,0,1,0
8818,Russia,0,banana,76.82248543174994,0,0,1,1
8819,Russia,1,tiles,31.595429007061625,0,0,0,0
8820,Russia,0,tiles,6.958752082544894,0,1,1,1
8821,Russia,0,wood,81.60383572640977,0,1,1,1
8822,China,1,wood,89.68668206625617,0,0,0,0
8823,China,1,banana,97.32900368505894,0,0,0,0
8824,China,0,wood,52.08899845314119,0,1,1,1
8825,France,1,wood,14.106185498006186,1,0,1,0
8826,France,0,wood,51.11820366615436,0,1,0,0
8827,France,1,tiles,96.05035152133915,1,0,1,1
8828,France,0,tiles,78.724721861771,0,0,0,0
8829,France,0,banana,41.1636381148234,0,0,0,0
8830,China,0,tiles,19.694532481753,0,1,0,1
8831,China,0,electrical,15.72673033512122,0,1,1,1
8832,Russia,0,banana,94.95106503940647,0,1,1,0
8833,China,1,electrical,59.96852269932488,0,0,0,0
8834,China,0,wood,95.11600156229217,0,0,1,0
8835,France,0,banana,5.079141063273851,0,1,0,1
8836,Russia,0,banana,9.265359494729386,0,1,1,1
8837,China,1,banana,90.69089777907435,1,0,0,0
8838,France,0,banana,48.075543738768566,0,1,1,1
8839,Russia,1,tiles,33.56355850792389,1,0,1,1
8840,Russia,1,wood,1.2399270652596162,0,0,0,0
8841,France,0,electrical,64.41189235354913,0,1,0,0
8842,China,1,banana,24.653704432159252,0,0,1,0
8843,France,1,tiles,5.991683337315723,1,0,0,0
8844,China,0,wood,24.260126549747607,0,0,0,0
8845,China,1,electrical,2.401239721207471,0,0,0,0
8846,Russia,1,electrical,17.506553330967556,0,0,1,0
8847,France,1,banana,72.68723232128053,0,0,1,0
8848,France,0,banana,3.200002747265518,0,1,0,0
8849,China,1,banana,83.48178074183329,0,0,1,0
8850,China,1,banana,68.06680268121535,0,0,1,0
8851,Russia,1,wood,97.87405091031846,1,0,0,1
8852,France,1,wood,68.08470546042348,1,0,1,0
8853,Russia,0,wood,19.465906286404323,0,1,0,0
8854,France,0,electrical,71.62429011519762,0,1,0,1
8855,Russia,0,wood,84.65013437574244,0,0,1,0
8856,Russia,0,banana,82.00474436918785,0,0,1,1
8857,Russia,0,wood,23.435655140365608,0,0,1,0
8858,France,1,banana,52.710313631820725,0,0,1,1
8859,Russia,1,wood,24.41995811438251,1,0,1,1
8860,China,0,electrical,86.72882851536603,0,1,1,1
8861,France,1,tiles,71.73686875742794,1,0,1,1
8862,China,1,banana,52.57125008676973,1,0,1,1
8863,France,0,electrical,22.77918671887531,0,1,1,0
8864,China,1,wood,40.198401604816844,0,0,1,1
8865,Russia,1,wood,45.22959500922097,0,0,1,1
8866,China,1,tiles,39.16602979809627,1,0,0,0
8867,China,0,banana,13.980732796024043,0,1,1,0
8868,China,0,tiles,38.705120266458216,0,1,1,1
8869,China,1,wood,62.3379510824788,0,0,0,0
8870,China,1,wood,66.34625796629497,0,0,0,0
8871,China,0,banana,61.80637554496151,0,1,1,0
8872,Russia,0,electrical,76.42393953111022,0,1,0,0
8873,Russia,1,tiles,66.94757917289427,1,0,1,1
8874,China,0,tiles,68.73640275672408,0,1,0,0
8875,China,1,electrical,9.438758437599581,1,0,0,1
8876,China,1,banana,43.67337298669736,1,0,0,1
8877,France,0,electrical,96.54189591256916,0,0,0,0
8878,China,1,electrical,2.0215577915877914,1,0,1,1
8879,China,0,electrical,19.69805927410466,0,1,0,0
8880,Russia,0,tiles,69.12820733606246,0,1,1,1
8881,China,1,tiles,46.422854003585925,1,0,1,1
8882,China,1,banana,86.13738449414427,0,0,1,1
8883,France,1,wood,99.64716956468423,1,0,0,0
8884,China,1,tiles,15.826682808130077,1,0,0,0
8885,China,0,electrical,17.422769855433685,0,1,1,1
8886,China,1,tiles,72.16823476854285,0,0,1,0
8887,China,1,electrical,2.890000671169357,0,0,0,0
8888,China,1,electrical,68.8745329398075,0,0,0,0
8889,France,0,electrical,7.283866619433543,0,1,0,0
8890,Russia,0,wood,5.462093475932117,0,1,1,1
8891,China,0,electrical,58.856206581861535,0,1,0,0
8892,France,0,electrical,55.755495653828355,0,1,0,1
8893,China,0,electrical,37.82059301369045,0,1,1,0
8894,China,0,wood,60.02395177296933,0,0,1,0
8895,France,0,wood,90.71880263339013,0,0,1,0
8896,Russia,0,banana,68.74186447294034,0,1,1,1
8897,China,0,banana,55.93086019932563,0,1,1,1
8898,Russia,1,banana,88.23037164014164,0,0,1,0
8899,China,1,electrical,10.279622797362197,1,0,0,0
8900,France,1,electrical,85.51240925993687,1,0,0,0
8901,China,0,banana,77.67465652632617,0,0,0,0
8902,Russia,1,wood,0.09681692775364015,1,0,0,0
8903,China,0,banana,50.06997974827237,0,0,0,0
8904,Russia,1,banana,60.98617527011916,0,0,1,1
8905,China,1,electrical,39.831156300110784,0,0,0,0
8906,France,0,electrical,81.69114895244434,0,1,1,1
8907,Russia,0,wood,94.84368408156573,0,0,1,1
8908,Russia,1,wood,99.66481469222862,0,0,1,1
8909,France,0,electrical,28.709133426669887,0,1,0,0
8910,France,0,electrical,89.4039649660164,0,1,0,0
8911,China,0,electrical,4.884448970234601,0,1,0,1
8912,China,1,electrical,43.657846803583546,0,0,0,0
8913,France,0,banana,40.72917111281278,0,1,0,1
8914,China,1,tiles,76.798376717255,1,0,0,0
8915,China,0,electrical,30.962145296079758,0,1,0,0
8916,France,1,tiles,10.08779317794939,1,0,0,0
8917,Russia,0,wood,93.45435900598295,0,1,1,0
8918,France,0,electrical,82.87770979028045,0,1,1,1
8919,Russia,1,wood,81.87412681488124,0,0,1,0
8920,France,0,tiles,38.474889115454225,0,1,0,0
8921,Russia,0,banana,87.31557481837973,0,1,1,1
8922,Russia,0,electrical,35.77137419353967,0,1,1,0
8923,China,1,electrical,75.14651342988729,1,0,0,0
8924,Russia,0,banana,13.758255948958464,0,0,0,0
8925,France,1,electrical,52.91530736533462,0,0,0,0
8926,France,0,tiles,33.779450972074024,0,1,0,1
8927,Russia,0,banana,59.62288631467799,0,1,1,1
8928,Russia,1,wood,88.73007125154348,0,0,1,0
8929,Russia,1,wood,87.60781821853136,1,0,0,0
8930,Russia,0,wood,82.16098947519902,0,1,1,0
8931,France,0,wood,36.169620061888864,0,1,1,1
8932,Russia,1,banana,83.9413829166527,0,0,0,0
8933,Russia,0,wood,78.15545793948829,0,0,1,0
8934,France,1,wood,40.89432362590618,0,0,1,0
8935,Russia,1,wood,60.592860616529634,0,0,0,0
8936,France,1,electrical,59.4233976202939,0,0,0,0
8937,Russia,1,banana,19.52572879033515,0,0,0,0
8938,France,0,electrical,17.09749043284592,0,0,0,0
8939,China,0,electrical,97.25708143039896,0,0,0,0
8940,Russia,1,banana,58.5880074811001,0,0,1,1
8941,France,1,wood,37.430868795880215,1,0,1,1
8942,Russia,0,electrical,69.82919051682632,0,0,0,0
8943,France,1,electrical,50.56367190828993,1,0,1,1
8944,China,1,tiles,44.91880500061723,1,0,0,0
8945,Russia,0,banana,70.43713979617621,0,1,1,1
8946,Russia,1,wood,4.412676933940229,1,0,1,1
8947,France,0,banana,92.73470600553954,0,0,1,1
8948,France,0,banana,30.097841052879048,0,0,1,1
8949,Russia,0,electrical,0.5107953916610231,0,1,1,0
8950,France,1,wood,35.67876495506403,0,0,1,0
8951,Russia,0,banana,99.96672800675222,0,1,1,1
8952,China,1,banana,21.134122278924107,1,0,0,0
8953,Russia,0,tiles,7.374775689923951,0,0,0,0
8954,France,1,electrical,65.82187018539669,1,0,0,0
8955,Russia,1,banana,44.855478594383236,1,0,1,1
8956,Russia,1,banana,5.5215655198432305,1,0,0,0
8957,Russia,1,electrical,76.47954589674549,1,0,0,0
8958,France,1,tiles,4.988138909401307,1,0,1,0
8959,China,0,wood,84.33972728962206,0,0,1,0
8960,France,1,wood,48.90957022942548,1,0,0,0
8961,France,0,electrical,97.98396731618305,0,0,1,1
8962,Russia,0,tiles,24.6545016188661,0,1,0,0
8963,China,0,tiles,62.84265088710824,0,0,0,0
8964,France,0,electrical,85.33262447442522,0,0,0,0
8965,Russia,0,electrical,99.42937451210263,0,0,1,1
8966,China,0,banana,54.24191598876742,0,0,0,0
8967,France,1,tiles,34.40023042285404,0,0,0,0
8968,Russia,0,wood,25.941356407387982,0,1,1,1
8969,France,1,wood,20.235293297463052,0,0,0,0
8970,France,1,electrical,59.438175761968495,1,0,1,1
8971,France,1,tiles,50.17638776646868,1,0,1,0
8972,Russia,1,electrical,79.52199212435323,0,0,0,0
8973,Russia,1,wood,83.59362705782559,0,0,0,0
8974,France,1,electrical,31.95640993464407,1,0,0,0
8975,Russia,1,electrical,81.95970852931232,1,0,0,1
8976,Russia,0,banana,68.67297191831378,0,0,1,0
8977,Russia,1,tiles,91.80867852399052,1,0,1,1
8978,Russia,1,wood,66.17984664713744,0,0,1,0
8979,China,0,electrical,11.711807075053393,0,0,1,0
8980,France,1,wood,20.009729906488825,0,0,1,1
8981,France,0,tiles,67.39665413899083,0,0,0,0
8982,France,1,wood,9.86635257992593,1,0,0,0
8983,China,1,banana,14.40692201573901,0,0,0,0
8984,Russia,1,banana,81.50178002005188,1,0,1,1
8985,Russia,0,banana,70.54475297706426,0,0,1,0
8986,Russia,1,tiles,88.9722027712854,1,0,1,1
8987,Russia,0,banana,45.14265905530128,0,1,0,0
8988,France,1,tiles,95.11152873535144,0,0,1,0
8989,France,1,electrical,97.4197167077039,0,0,0,0
8990,France,0,wood,48.92255256684647,0,0,1,1
8991,Russia,1,tiles,53.794500114543695,0,0,0,0
8992,China,1,electrical,94.21649414171654,0,0,1,0
8993,China,0,tiles,60.3926762889686,0,1,0,0
8994,France,0,banana,63.09993664194186,0,1,0,0
8995,Russia,1,tiles,9.489978593332204,0,0,1,0
8996,Russia,0,tiles,12.889304885103792,0,0,0,0
8997,Russia,0,tiles,8.1098097946551,0,1,0,0
8998,France,1,banana,8.204818547524573,1,0,1,1
8999,Russia,1,banana,36.040484930174955,0,0,1,1
9000,France,1,tiles,2.738052037581018,1,0,0,1
9001,France,0,wood,67.67381836012913,0,0,0,0
9002,France,0,wood,84.62880161163145,0,1,1,1
9003,Russia,1,tiles,0.44734316277205144,0,0,1,0
9004,Russia,0,tiles,63.77134790646905,0,0,1,0
9005,France,1,tiles,17.016868549469354,0,0,0,0
9006,China,0,electrical,44.5124134306829,0,0,0,0
9007,France,1,wood,42.94348818019489,1,0,0,1
9008,Russia,0,electrical,19.63809684190715,0,0,0,0
9009,Russia,1,banana,23.712417863344093,0,0,1,1
9010,France,0,tiles,82.77016407961278,0,1,1,1
9011,Russia,0,banana,70.54951084095367,0,1,1,1
9012,China,1,wood,87.77778868402724,0,0,0,0
9013,China,1,tiles,39.94697674864204,0,0,0,0
9014,China,0,tiles,71.44643624058898,0,0,1,1
9015,France,0,wood,63.60314585319936,0,0,1,1
9016,Russia,1,tiles,38.62043117849626,1,0,1,0
9017,Russia,1,banana,37.19056433195161,0,0,1,1
9018,France,0,banana,3.4386567333120177,0,1,0,0
9019,China,1,banana,23.18294172475408,1,0,0,1
9020,France,0,wood,74.81381541541177,0,1,1,1
9021,France,0,banana,24.143372568594412,0,1,1,1
9022,Russia,0,tiles,80.50515116916054,0,1,1,1
9023,Russia,1,tiles,33.66815297031957,0,0,1,1
9024,China,1,tiles,71.61567515320561,1,0,1,1
9025,France,1,tiles,23.06373489046366,1,0,1,0
9026,Russia,1,banana,64.03853757113602,0,0,1,0
9027,France,1,tiles,87.66915854706953,0,0,0,0
9028,Russia,1,wood,80.6196803176483,1,0,1,1
9029,China,0,tiles,93.54586700809394,0,1,0,1
9030,China,1,banana,43.79014396828605,0,0,0,0
9031,France,0,banana,92.73470600553954,0,0,1,1
9032,China,0,tiles,19.82178946594304,0,0,0,0
9033,France,0,wood,14.83803124647931,0,0,1,0
9034,France,1,wood,9.269302925739654,0,0,1,1
9035,France,1,banana,14.985312213150092,1,0,1,1
9036,China,0,electrical,28.274480152567072,0,1,0,1
9037,China,1,wood,70.60453767342234,1,0,0,0
9038,China,1,banana,82.8411259251049,1,0,0,1
9039,China,1,electrical,2.617344198041549,1,0,0,0
9040,France,0,electrical,60.120516754441496,0,1,0,1
9041,Russia,1,electrical,82.95086936274734,1,0,1,0
9042,Russia,1,electrical,48.93376330060235,1,0,1,0
9043,France,1,electrical,28.36173507572627,1,0,0,0
9044,Russia,1,wood,9.484485915515062,0,0,1,1
9045,France,0,wood,22.219446545353694,0,1,0,1
9046,China,0,electrical,12.216687201880106,0,1,0,1
9047,France,0,electrical,6.2539399199230346,0,1,0,1
9048,China,1,electrical,64.81311295084672,1,0,0,0
9049,China,0,tiles,80.55882484997908,0,1,0,0
9050,China,0,electrical,91.17886698104091,0,1,0,0
9051,Russia,1,tiles,60.05960027271111,0,0,1,0
9052,France,1,electrical,41.79819902829467,1,0,0,0
9053,France,0,tiles,72.35406756286378,0,1,1,1
9054,France,0,electrical,29.509952361053337,0,1,0,0
9055,China,0,tiles,33.01726399120707,0,1,0,0
9056,France,1,banana,35.342321897098884,1,0,1,1
9057,France,1,wood,25.36375862268956,0,0,0,0
9058,France,0,tiles,41.559026837475486,0,1,1,1
9059,France,0,banana,43.250431099367404,0,1,1,1
9060,China,1,electrical,39.53512250690956,0,0,0,0
9061,Russia,0,wood,49.4476150306443,0,1,0,1
9062,China,1,wood,20.20655699967292,0,0,1,0
9063,China,0,electrical,28.859705992069074,0,1,1,1
9064,France,0,banana,1.2405580699663354,0,1,0,0
9065,France,0,electrical,74.55767505286457,0,1,0,0
9066,Russia,0,electrical,15.967306139308391,0,1,1,1
9067,China,0,wood,94.31588969889675,0,0,0,0
9068,France,0,wood,98.25935504624151,0,0,1,1
9069,Russia,1,tiles,84.50574103306012,0,0,1,1
9070,China,1,wood,25.851844185025353,0,0,1,0
9071,Russia,0,wood,21.51439084165696,0,1,1,1
9072,China,0,electrical,80.04890804949181,0,1,1,1
9073,France,0,electrical,96.54189591256916,0,0,0,0
9074,France,0,tiles,5.162926006259028,0,1,1,0
9075,France,0,wood,91.43363046702375,0,1,0,0
9076,France,0,banana,19.23713475058125,0,1,0,0
9077,France,0,electrical,6.607698054963873,0,1,1,1
9078,China,1,electrical,50.11899619957687,0,0,0,0
9079,France,0,tiles,5.680219738831238,0,1,0,0
9080,Russia,0,electrical,31.757667105890164,0,0,1,1
9081,Russia,0,wood,63.535702150134824,0,0,1,0
9082,Russia,1,wood,37.49429272649739,1,0,0,1
9083,Russia,1,tiles,48.04446320454674,0,0,1,0
9084,France,0,tiles,16.09399274866483,0,0,0,0
9085,Russia,1,banana,77.29766210008555,1,0,0,1
9086,France,1,electrical,5.638607494887249,1,0,0,0
9087,Russia,0,tiles,85.1797235062955,0,1,1,1
9088,Russia,1,wood,40.5618920228147,0,0,0,0
9089,France,0,wood,68.40055512034006,0,0,1,1
9090,France,0,tiles,75.97676589662844,0,1,0,0
9091,France,1,wood,3.1080275666146684,0,0,0,0
9092,China,0,wood,11.923231276406376,0,1,0,1
9093,France,1,banana,73.62229713515977,0,0,1,1
9094,France,0,electrical,92.34888470905167,0,0,1,0
9095,China,0,wood,64.32112330281676,0,1,0,0
9096,Russia,0,electrical,57.436190403253896,0,0,0,0
9097,Russia,1,wood,69.58039226445685,0,0,1,0
9098,Russia,0,tiles,60.92568679405521,0,1,1,1
9099,France,1,electrical,11.643705049046726,1,0,1,1
9100,Russia,1,banana,90.9799654952356,0,0,1,0
9101,China,0,electrical,55.524945722141986,0,1,0,0
9102,France,0,electrical,98.70054328915204,0,1,0,0
9103,China,0,wood,31.898174794013567,0,0,0,0
9104,China,1,banana,19.421765565602666,0,0,0,0
9105,China,1,banana,49.41501480701377,1,0,0,0
9106,China,0,electrical,38.14707267989563,0,1,1,1
9107,Russia,0,tiles,96.18972404164965,0,1,1,1
9108,France,1,banana,10.67133879650103,0,0,1,0
9109,Russia,1,tiles,75.06792715850375,1,0,0,1
9110,Russia,0,wood,33.812313669110786,0,0,0,0
9111,China,1,electrical,47.72250411591422,1,0,0,0
9112,China,0,banana,48.87593816779693,0,0,1,0
9113,France,0,wood,56.84480972791716,0,1,0,0
9114,China,0,wood,0.623503303285966,0,1,0,0
9115,China,1,tiles,95.50997099558779,1,0,0,0
9116,Russia,1,banana,34.58470257042248,0,0,0,0
9117,France,1,tiles,14.97385725586523,0,0,0,0
9118,China,1,electrical,54.023989851417554,0,0,0,0
9119,Russia,1,electrical,7.9381562869244355,0,0,1,1
9120,China,0,tiles,98.77540573499971,0,0,1,0
9121,Russia,0,tiles,8.221872460864255,0,1,1,1
9122,Russia,0,banana,20.160158747026692,0,0,0,0
9123,China,0,banana,30.83476265817453,0,0,1,0
9124,France,0,banana,23.59504206653057,0,1,0,0
9125,Russia,1,wood,55.49260082177505,1,0,1,1
9126,France,0,tiles,54.55138408742775,0,0,1,1
9127,France,1,electrical,20.073104281916475,1,0,0,0
9128,Russia,1,wood,87.6042553409802,1,0,1,0
9129,France,0,wood,3.5068197073369833,0,0,0,0
9130,France,1,tiles,11.678811724749805,0,0,1,0
9131,China,0,banana,36.83030330734852,0,0,1,0
9132,China,1,tiles,11.233438301970322,1,0,0,1
9133,France,1,electrical,59.53470191433842,1,0,1,1
9134,France,0,banana,72.38385875383793,0,0,1,1
9135,France,0,wood,36.7153507209269,0,0,0,0
9136,France,0,wood,65.19875162759494,0,1,1,1
9137,France,0,wood,54.704631361725056,0,1,0,1
9138,Russia,1,wood,15.956867545763942,1,0,1,1
9139,China,0,wood,81.76951449607499,0,1,0,0
9140,France,0,banana,5.188905349917272,0,1,0,0
9141,Russia,1,electrical,53.754473779838705,1,0,1,0
9142,China,0,tiles,9.919098064063746,0,1,0,0
9143,China,0,banana,31.877933020959315,0,1,1,1
9144,China,0,electrical,74.47123274898016,0,1,1,0
9145,France,1,electrical,13.751674343213228,0,0,0,0
9146,France,1,banana,73.75466168105214,1,0,1,0
9147,Russia,0,wood,22.44472344773609,0,0,1,1
9148,Russia,0,tiles,39.28039645287556,0,1,0,1
9149,Russia,0,electrical,84.3418476029538,0,1,0,0
9150,Russia,1,electrical,75.84631255303817,1,0,1,1
9151,France,1,banana,42.06843571247292,1,0,0,0
9152,Russia,1,electrical,26.19146221489901,0,0,0,0
9153,China,1,wood,81.5837477307684,1,0,1,0
9154,China,1,electrical,2.580456024823774,0,0,1,1
9155,China,1,tiles,85.02845335580615,1,0,0,0
9156,France,1,banana,5.56086055228463,0,0,1,1
9157,Russia,1,electrical,68.4892174486785,1,0,1,1
9158,France,1,banana,42.3870186253164,0,0,1,1
9159,France,1,wood,53.42780550035865,0,0,0,0
9160,China,0,tiles,73.95095263038604,0,0,1,0
9161,China,1,wood,92.04184599131302,0,0,1,1
9162,China,0,banana,63.607750119414,0,1,0,0
9163,Russia,1,tiles,83.34277053712611,0,0,1,0
9164,France,1,banana,74.80646646764136,1,0,1,1
9165,France,0,electrical,22.003891124827735,0,1,0,1
9166,China,0,banana,50.47922024916826,0,1,1,1
9167,Russia,1,banana,55.99041995541169,1,0,1,0
9168,France,1,wood,6.716973164560858,1,0,1,0
9169,France,0,banana,31.20055522564823,0,0,1,1
9170,Russia,1,wood,43.34552227073979,0,0,1,1
9171,Russia,0,banana,7.434371175376153,0,1,0,0
9172,Russia,1,banana,19.03860478791195,1,0,1,1
9173,France,1,electrical,86.89246002741041,0,0,0,0
9174,France,1,wood,53.11041562095205,0,0,0,0
9175,France,0,tiles,82.89362512051756,0,0,1,1
9176,Russia,1,electrical,65.28714626469268,0,0,1,0
9177,France,0,banana,76.93278428090201,0,1,1,1
9178,Russia,0,wood,3.9429513192123067,0,0,0,0
9179,Russia,1,banana,98.99669200555591,1,0,1,1
9180,France,0,tiles,36.69190942155027,0,1,0,0
9181,Russia,1,electrical,24.739473883178263,0,0,1,0
9182,Russia,0,tiles,49.955776847458175,0,0,1,0
9183,China,1,wood,8.654021847926296,0,0,0,0
9184,China,1,tiles,48.343372966841855,0,0,0,0
9185,Russia,1,electrical,47.66111865586223,0,0,1,1
9186,France,1,tiles,73.06956050657585,1,0,0,1
9187,China,1,banana,22.797141134052602,0,0,1,1
9188,France,0,banana,21.66271223859908,0,1,1,1
9189,China,0,electrical,47.25329906658592,0,1,1,0
9190,China,0,tiles,28.78567789991071,0,1,1,0
9191,Russia,1,banana,38.99461184304788,0,0,1,0
9192,China,0,wood,4.222544619002289,0,0,0,0
9193,France,0,wood,57.89442657168953,0,1,0,0
9194,France,0,banana,3.440443641742452,0,0,0,0
9195,China,1,electrical,72.14031533757843,0,0,0,0
9196,Russia,1,wood,93.29348820008437,0,0,1,1
9197,France,0,wood,63.91711784865141,0,1,1,1
9198,Russia,1,electrical,55.63613635243792,1,0,0,0
9199,France,0,tiles,88.97369041484475,0,0,1,1
9200,Russia,0,banana,68.59009445939273,0,0,1,1
9201,Russia,1,tiles,77.60460271933167,0,0,1,0
9202,Russia,1,tiles,56.99063061288808,1,0,1,1
9203,France,1,wood,13.280059806500589,0,0,1,1
9204,China,0,tiles,33.55579824854497,0,1,1,0
9205,China,1,tiles,23.732447608608698,0,0,1,0
9206,France,0,banana,5.936425528513267,0,1,1,1
9207,China,0,wood,40.371784639762566,0,1,0,0
9208,Russia,1,wood,47.390270874130735,0,0,1,0
9209,France,1,wood,93.34868983159119,0,0,0,0
9210,France,0,electrical,40.476187262599886,0,1,0,0
9211,Russia,0,tiles,11.2018779260586,0,1,0,0
9212,France,0,electrical,46.34492834450832,0,0,1,1
9213,France,1,wood,70.5883977798576,0,0,1,0
9214,France,1,electrical,41.962939394760014,0,0,1,0
9215,Russia,1,tiles,47.19739085304677,0,0,0,0
9216,France,1,electrical,58.63052211146973,0,0,0,0
9217,France,1,tiles,36.14123247971658,0,0,0,0
9218,Russia,1,electrical,36.85984323901512,0,0,0,0
9219,China,0,banana,12.81276603175221,0,0,0,0
9220,Russia,1,tiles,49.08042336546149,1,0,0,0
9221,France,0,banana,97.7392444849318,0,1,0,0
9222,China,0,banana,37.555745550575516,0,0,0,0
9223,China,1,banana,53.61890464486272,0,0,0,0
9224,France,0,tiles,61.51727418220858,0,1,1,1
9225,France,1,electrical,23.02268311921599,0,0,0,0
9226,France,0,wood,58.271578170811665,0,0,1,0
9227,Russia,1,banana,57.94082279890519,0,0,1,1
9228,China,1,electrical,73.48566787169763,1,0,1,0
9229,Russia,0,wood,84.34284944585131,0,0,0,0
9230,France,0,tiles,92.36908937839185,0,1,0,1
9231,Russia,0,banana,68.7656933331519,0,1,1,1
9232,France,0,wood,74.66178783450881,0,1,0,0
9233,China,1,electrical,74.72501242265423,1,0,0,0
9234,France,0,electrical,28.5194339089478,0,0,0,0
9235,France,0,wood,80.39948709706916,0,1,1,0
9236,France,0,electrical,27.249804407419287,0,1,0,0
9237,China,1,banana,6.194431073201301,1,0,0,0
9238,Russia,0,tiles,62.05319408509501,0,1,1,1
9239,France,1,tiles,64.57779048961947,0,0,1,0
9240,Russia,0,tiles,88.2933516555815,0,1,1,0
9241,Russia,0,wood,51.615815437105596,0,1,1,0
9242,China,0,electrical,37.35505129136879,0,1,1,1
9243,China,0,banana,28.526761049126005,0,0,0,0
9244,China,1,tiles,30.89480330396306,0,0,1,1
9245,France,0,electrical,48.881585631756565,0,0,0,0
9246,China,0,banana,38.700705368379175,0,1,0,1
9247,Russia,0,tiles,82.6965767210858,0,1,0,0
9248,China,1,tiles,9.644211689906712,0,0,1,0
9249,France,0,tiles,20.423253926239703,0,1,0,1
9250,France,1,banana,77.60498658946649,1,0,1,0
9251,France,1,tiles,5.251460822045207,0,0,1,0
9252,France,0,tiles,27.175797443577842,0,0,1,0
9253,Russia,1,electrical,42.52076425651442,0,0,0,0
9254,Russia,1,wood,93.94558420639326,0,0,0,0
9255,France,1,electrical,25.32182260034368,0,0,0,0
9256,China,0,tiles,85.7133174818209,0,1,0,1
9257,China,0,banana,55.14388816733048,0,1,0,1
9258,France,1,wood,50.251020671896065,0,0,0,0
9259,China,0,electrical,13.783301369179657,0,0,0,0
9260,France,1,tiles,76.79974324754879,0,0,1,0
9261,China,1,tiles,83.6095799282525,0,0,0,0
9262,France,1,electrical,50.766218291261985,0,0,1,0
9263,Russia,1,tiles,26.419827671207685,0,0,0,0
9264,China,1,banana,83.12335218736065,1,0,1,1
9265,France,0,tiles,10.775308981283349,0,1,0,0
9266,Russia,1,banana,47.304738811007816,0,0,1,1
9267,France,1,tiles,81.87849998863435,0,0,0,0
9268,France,1,electrical,52.69802923800177,0,0,0,0
9269,China,1,electrical,82.43397698402907,0,0,1,0
9270,Russia,1,electrical,81.7432371339194,0,0,1,0
9271,China,1,tiles,3.118613532066461,0,0,0,0
9272,China,1,wood,62.03459205979595,1,0,0,1
9273,China,0,banana,43.99175749600397,0,0,0,0
9274,France,1,wood,99.90100093761444,1,0,1,0
9275,France,0,banana,8.688175652177177,0,1,1,0
9276,France,0,banana,6.449550408079096,0,0,0,0
9277,Russia,1,banana,76.2819990805382,0,0,1,0
9278,Russia,1,banana,14.465091183700629,0,0,0,0
9279,France,1,electrical,25.875095012031203,0,0,1,0
9280,China,1,electrical,75.84673216534131,1,0,0,1
9281,France,1,banana,34.17962322174045,1,0,0,0
9282,China,0,banana,78.4217494105978,0,1,1,1
9283,France,1,banana,32.11139047088813,0,0,1,0
9284,France,1,tiles,94.38593304217488,0,0,0,0
9285,France,0,banana,88.28919446204957,0,0,1,0
9286,Russia,0,banana,50.094623956729656,0,1,1,1
9287,France,1,electrical,99.12682246335036,0,0,1,0
9288,France,0,electrical,51.03935540375757,0,1,1,1
9289,China,0,electrical,89.77928548146818,0,0,0,0
9290,Russia,1,electrical,40.74859087059124,1,0,0,0
9291,Russia,1,banana,28.94629031724587,1,0,1,1
9292,China,1,electrical,23.053626247414137,0,0,0,0
9293,France,1,wood,89.26992978457021,0,0,1,0
9294,France,1,tiles,38.471249639571305,0,0,1,0
9295,China,1,banana,51.73137743196252,1,0,0,0
9296,France,0,tiles,45.58253715965823,0,1,0,1
9297,France,1,banana,3.0681314536511683,0,0,0,0
9298,China,1,banana,94.171268806479,0,0,0,0
9299,Russia,0,banana,58.66960112140873,0,0,1,0
9300,France,0,tiles,82.66539509999247,0,1,1,0
9301,France,0,wood,69.58757852656754,0,0,1,1
9302,Russia,0,banana,15.010776903270672,0,0,1,1
9303,China,1,banana,93.1959680976527,1,0,1,1
9304,China,1,wood,78.3995317721593,0,0,1,0
9305,Russia,0,tiles,19.276177845784815,0,0,1,1
9306,France,1,banana,95.12943481574375,1,0,1,1
9307,Russia,1,electrical,99.74377991051647,1,0,1,0
9308,France,0,tiles,92.76368313170262,0,1,1,1
9309,China,0,banana,20.528330905137583,0,1,0,0
9310,Russia,1,banana,63.29740097161501,1,0,1,1
9311,France,1,electrical,61.60116031941472,1,0,1,0
9312,China,1,wood,5.608594242130749,0,0,0,0
9313,China,1,electrical,50.95817809137589,0,0,0,0
9314,France,0,wood,20.805373837649576,0,0,0,0
9315,Russia,0,wood,47.136267839774085,0,0,0,0
9316,Russia,1,wood,5.880851046844516,1,0,0,0
9317,France,0,banana,39.48894633757533,0,1,1,1
9318,China,1,wood,35.31708752497946,0,0,1,1
9319,France,0,banana,63.18631680853694,0,0,1,0
9320,France,1,wood,11.280742656892084,1,0,0,0
9321,China,0,banana,48.35976565474468,0,1,1,1
9322,Russia,0,electrical,64.76701843557878,0,1,1,0
9323,Russia,0,tiles,68.86831599508263,0,1,1,1
